,Sorah_name,Sorah_num,Ayah_num,Ayah_text
5220,الطلاق,65,4,واللائي يئسن من المحيض من نسائكم ان ارتبتم فعدتهن ثلاثه اشهر واللائي لم يحضن واولات الاحمال اجلهن ان يضعن حملهن ومن يتق الله يجعل له من امره يسرا
5221,الطلاق,65,5,ذلك امر الله انزله اليكم ومن يتق الله يكفر عنه سيئاته ويعظم له اجرا
5222,الطلاق,65,6,اسكنوهن من حيث سكنتم من وجدكم ولا تضاروهن لتضيقوا عليهن وان كن اولات حمل فانفقوا عليهن حتى يضعن حملهن فان ارضعن لكم فاتوهن اجورهن واتمروا بينكم بمعروف وان تعاسرتم فسترضع له اخرى
5223,الطلاق,65,7,لينفق ذو سعه من سعته ومن قدر عليه رزقه فلينفق مما اتاه الله لا يكلف الله نفسا الا ما اتاها سيجعل الله بعد عسر يسرا
5224,الطلاق,65,8,وكاين من قريه عتت عن امر ربها ورسله فحاسبناها حسابا شديدا وعذبناها عذابا نكرا
5225,الطلاق,65,9,فذاقت وبال امرها وكان عاقبه امرها خسرا
5226,الطلاق,65,10,اعد الله لهم عذابا شديدا فاتقوا الله يا اولي الالباب الذين امنوا قد انزل الله اليكم ذكرا
5227,الطلاق,65,11,رسولا يتلو عليكم ايات الله مبينات ليخرج الذين امنوا وعملوا الصالحات من الظلمات الى النور ومن يؤمن بالله ويعمل صالحا يدخله جنات تجري من تحتها الانهار خالدين فيها ابدا قد احسن الله له رزقا
5228,الطلاق,65,12,الله الذي خلق سبع سماوات ومن الارض مثلهن يتنزل الامر بينهن لتعلموا ان الله على كل شيء قدير وان الله قد احاط بكل شيء علما
5229,التحريم,66,1,بسم الله الرحمن الرحيم يا ايها النبي لم تحرم ما احل الله لك تبتغي مرضات ازواجك والله غفور رحيم
5230,التحريم,66,2,قد فرض الله لكم تحله ايمانكم والله مولاكم وهو العليم الحكيم
5231,التحريم,66,3,واذ اسر النبي الى بعض ازواجه حديثا فلما نبات به واظهره الله عليه عرف بعضه واعرض عن بعض فلما نباها به قالت من انباك هذا قال نباني العليم الخبير
5232,التحريم,66,4,ان تتوبا الى الله فقد صغت قلوبكما وان تظاهرا عليه فان الله هو مولاه وجبريل وصالح المؤمنين والملائكه بعد ذلك ظهير
5233,التحريم,66,5,عسى ربه ان طلقكن ان يبدله ازواجا خيرا منكن مسلمات مؤمنات قانتات تائبات عابدات سائحات ثيبات وابكارا
5234,التحريم,66,6,يا ايها الذين امنوا قوا انفسكم واهليكم نارا وقودها الناس والحجاره عليها ملائكه غلاظ شداد لا يعصون الله ما امرهم ويفعلون ما يؤمرون
5235,التحريم,66,7,يا ايها الذين كفروا لا تعتذروا اليوم انما تجزون ما كنتم تعملون
5236,التحريم,66,8,يا ايها الذين امنوا توبوا الى الله توبه نصوحا عسى ربكم ان يكفر عنكم سيئاتكم ويدخلكم جنات تجري من تحتها الانهار يوم لا يخزي الله النبي والذين امنوا معه نورهم يسعى بين ايديهم وبايمانهم يقولون ربنا اتمم لنا نورنا واغفر لنا انك على كل شيء قدير
5237,التحريم,66,9,يا ايها النبي جاهد الكفار والمنافقين واغلظ عليهم وماواهم جهنم وبئس المصير
5238,التحريم,66,10,ضرب الله مثلا للذين كفروا امرات نوح وامرات لوط كانتا تحت عبدين من عبادنا صالحين فخانتاهما فلم يغنيا عنهما من الله شيئا وقيل ادخلا النار مع الداخلين
5239,التحريم,66,11,وضرب الله مثلا للذين امنوا امرات فرعون اذ قالت رب ابن لي عندك بيتا في الجنه ونجني من فرعون وعمله ونجني من القوم الظالمين
5240,التحريم,66,12,ومريم ابنت عمران التي احصنت فرجها فنفخنا فيه من روحنا وصدقت بكلمات ربها وكتبه وكانت من القانتين
5241,الملك,67,1,بسم الله الرحمن الرحيم تبارك الذي بيده الملك وهو على كل شيء قدير
5242,الملك,67,2,الذي خلق الموت والحياه ليبلوكم ايكم احسن عملا وهو العزيز الغفور
5243,الملك,67,3,الذي خلق سبع سماوات طباقا ما ترى في خلق الرحمن من تفاوت فارجع البصر هل ترى من فطور
5244,الملك,67,4,ثم ارجع البصر كرتين ينقلب اليك البصر خاسئا وهو حسير
5245,الملك,67,5,ولقد زينا السماء الدنيا بمصابيح وجعلناها رجوما للشياطين واعتدنا لهم عذاب السعير
5246,الملك,67,6,وللذين كفروا بربهم عذاب جهنم وبئس المصير
5247,الملك,67,7,اذا القوا فيها سمعوا لها شهيقا وهي تفور
5248,الملك,67,8,تكاد تميز من الغيظ كلما القي فيها فوج سالهم خزنتها الم ياتكم نذير
5249,الملك,67,9,قالوا بلى قد جاءنا نذير فكذبنا وقلنا ما نزل الله من شيء ان انتم الا في ضلال كبير
5250,الملك,67,10,وقالوا لو كنا نسمع او نعقل ما كنا في اصحاب السعير
5251,الملك,67,11,فاعترفوا بذنبهم فسحقا لاصحاب السعير
5252,الملك,67,12,ان الذين يخشون ربهم بالغيب لهم مغفره واجر كبير
5253,الملك,67,13,واسروا قولكم او اجهروا به انه عليم بذات الصدور
5254,الملك,67,14,الا يعلم من خلق وهو اللطيف الخبير
5255,الملك,67,15,هو الذي جعل لكم الارض ذلولا فامشوا في مناكبها وكلوا من رزقه واليه النشور
5256,الملك,67,16,اامنتم من في السماء ان يخسف بكم الارض فاذا هي تمور
5257,الملك,67,17,ام امنتم من في السماء ان يرسل عليكم حاصبا فستعلمون كيف نذير
5258,الملك,67,18,ولقد كذب الذين من قبلهم فكيف كان نكير
5259,الملك,67,19,اولم يروا الى الطير فوقهم صافات ويقبضن ما يمسكهن الا الرحمن انه بكل شيء بصير
5260,الملك,67,20,امن هذا الذي هو جند لكم ينصركم من دون الرحمن ان الكافرون الا في غرور
5261,الملك,67,21,امن هذا الذي يرزقكم ان امسك رزقه بل لجوا في عتو ونفور
5262,الملك,67,22,افمن يمشي مكبا على وجهه اهدى امن يمشي سويا على صراط مستقيم
5263,الملك,67,23,قل هو الذي انشاكم وجعل لكم السمع والابصار والافئده قليلا ما تشكرون
5264,الملك,67,24,قل هو الذي ذراكم في الارض واليه تحشرون
5265,الملك,67,25,ويقولون متى هذا الوعد ان كنتم صادقين
5266,الملك,67,26,قل انما العلم عند الله وانما انا نذير مبين
5267,الملك,67,27,فلما راوه زلفه سيئت وجوه الذين كفروا وقيل هذا الذي كنتم به تدعون
5268,الملك,67,28,قل ارايتم ان اهلكني الله ومن معي او رحمنا فمن يجير الكافرين من عذاب اليم
5269,الملك,67,29,قل هو الرحمن امنا به وعليه توكلنا فستعلمون من هو في ضلال مبين
5270,الملك,67,30,قل ارايتم ان اصبح ماؤكم غورا فمن ياتيكم بماء معين
5271,القلم,68,1,بسم الله الرحمن الرحيم ن والقلم وما يسطرون
5272,القلم,68,2,ما انت بنعمه ربك بمجنون
5273,القلم,68,3,وان لك لاجرا غير ممنون
5274,القلم,68,4,وانك لعلى خلق عظيم
5275,القلم,68,5,فستبصر ويبصرون
5276,القلم,68,6,باييكم المفتون
5277,القلم,68,7,ان ربك هو اعلم بمن ضل عن سبيله وهو اعلم بالمهتدين
5278,القلم,68,8,فلا تطع المكذبين
5279,القلم,68,9,ودوا لو تدهن فيدهنون
5280,القلم,68,10,ولا تطع كل حلاف مهين
5281,القلم,68,11,هماز مشاء بنميم
5282,القلم,68,12,مناع للخير معتد اثيم
5283,القلم,68,13,عتل بعد ذلك زنيم
5284,القلم,68,14,ان كان ذا مال وبنين
5285,القلم,68,15,اذا تتلى عليه اياتنا قال اساطير الاولين
5286,القلم,68,16,سنسمه على الخرطوم
5287,القلم,68,17,انا بلوناهم كما بلونا اصحاب الجنه اذ اقسموا ليصرمنها مصبحين
5288,القلم,68,18,ولا يستثنون
5289,القلم,68,19,فطاف عليها طائف من ربك وهم نائمون
5290,القلم,68,20,فاصبحت كالصريم
5291,القلم,68,21,فتنادوا مصبحين
5292,القلم,68,22,ان اغدوا على حرثكم ان كنتم صارمين
5293,القلم,68,23,فانطلقوا وهم يتخافتون
5294,القلم,68,24,ان لا يدخلنها اليوم عليكم مسكين
5295,القلم,68,25,وغدوا على حرد قادرين
5296,القلم,68,26,فلما راوها قالوا انا لضالون
5297,القلم,68,27,بل نحن محرومون
5298,القلم,68,28,قال اوسطهم الم اقل لكم لولا تسبحون
5299,القلم,68,29,قالوا سبحان ربنا انا كنا ظالمين
5300,القلم,68,30,فاقبل بعضهم على بعض يتلاومون
5301,القلم,68,31,قالوا يا ويلنا انا كنا طاغين
5302,القلم,68,32,عسى ربنا ان يبدلنا خيرا منها انا الى ربنا راغبون
5303,القلم,68,33,كذلك العذاب ولعذاب الاخره اكبر لو كانوا يعلمون
5304,القلم,68,34,ان للمتقين عند ربهم جنات النعيم
5305,القلم,68,35,افنجعل المسلمين كالمجرمين
5306,القلم,68,36,ما لكم كيف تحكمون
5307,القلم,68,37,ام لكم كتاب فيه تدرسون
5308,القلم,68,38,ان لكم فيه لما تخيرون
5309,القلم,68,39,ام لكم ايمان علينا بالغه الى يوم القيامه ان لكم لما تحكمون
5310,القلم,68,40,سلهم ايهم بذلك زعيم
5311,القلم,68,41,ام لهم شركاء فلياتوا بشركائهم ان كانوا صادقين
5312,القلم,68,42,يوم يكشف عن ساق ويدعون الى السجود فلا يستطيعون
5313,القلم,68,43,خاشعه ابصارهم ترهقهم ذله وقد كانوا يدعون الى السجود وهم سالمون
5314,القلم,68,44,فذرني ومن يكذب بهذا الحديث سنستدرجهم من حيث لا يعلمون
5315,القلم,68,45,واملي لهم ان كيدي متين
5316,القلم,68,46,ام تسالهم اجرا فهم من مغرم مثقلون
5317,القلم,68,47,ام عندهم الغيب فهم يكتبون
5318,القلم,68,48,فاصبر لحكم ربك ولا تكن كصاحب الحوت اذ نادى وهو مكظوم
5319,القلم,68,49,لولا ان تداركه نعمه من ربه لنبذ بالعراء وهو مذموم
5320,القلم,68,50,فاجتباه ربه فجعله من الصالحين
5321,القلم,68,51,وان يكاد الذين كفروا ليزلقونك بابصارهم لما سمعوا الذكر ويقولون انه لمجنون
5322,القلم,68,52,وما هو الا ذكر للعالمين
5323,الحاقة,69,1,بسم الله الرحمن الرحيم الحاقه
5324,الحاقة,69,2,ما الحاقه
5325,الحاقة,69,3,وما ادراك ما الحاقه
5326,الحاقة,69,4,كذبت ثمود وعاد بالقارعه
5327,الحاقة,69,5,فاما ثمود فاهلكوا بالطاغيه
5328,الحاقة,69,6,واما عاد فاهلكوا بريح صرصر عاتيه
5329,الحاقة,69,7,سخرها عليهم سبع ليال وثمانيه ايام حسوما فترى القوم فيها صرعى كانهم اعجاز نخل خاويه
5330,الحاقة,69,8,فهل ترى لهم من باقيه
5331,الحاقة,69,9,وجاء فرعون ومن قبله والمؤتفكات بالخاطئه
5332,الحاقة,69,10,فعصوا رسول ربهم فاخذهم اخذه رابيه
5333,الحاقة,69,11,انا لما طغى الماء حملناكم في الجاريه
5334,الحاقة,69,12,لنجعلها لكم تذكره وتعيها اذن واعيه
5335,الحاقة,69,13,فاذا نفخ في الصور نفخه واحده
5336,الحاقة,69,14,وحملت الارض والجبال فدكتا دكه واحده
5337,الحاقة,69,15,فيومئذ وقعت الواقعه
5338,الحاقة,69,16,وانشقت السماء فهي يومئذ واهيه
5339,الحاقة,69,17,والملك على ارجائها ويحمل عرش ربك فوقهم يومئذ ثمانيه
5340,الحاقة,69,18,يومئذ تعرضون لا تخفى منكم خافيه
5341,الحاقة,69,19,فاما من اوتي كتابه بيمينه فيقول هاؤم اقرءوا كتابيه
5342,الحاقة,69,20,اني ظننت اني ملاق حسابيه
5343,الحاقة,69,21,فهو في عيشه راضيه
5344,الحاقة,69,22,في جنه عاليه
5345,الحاقة,69,23,قطوفها دانيه
5346,الحاقة,69,24,كلوا واشربوا هنيئا بما اسلفتم في الايام الخاليه
5347,الحاقة,69,25,واما من اوتي كتابه بشماله فيقول يا ليتني لم اوت كتابيه
5348,الحاقة,69,26,ولم ادر ما حسابيه
5349,الحاقة,69,27,يا ليتها كانت القاضيه
5350,الحاقة,69,28,ما اغنى عني ماليه
5351,الحاقة,69,29,هلك عني سلطانيه
5352,الحاقة,69,30,خذوه فغلوه
5353,الحاقة,69,31,ثم الجحيم صلوه
5354,الحاقة,69,32,ثم في سلسله ذرعها سبعون ذراعا فاسلكوه
5355,الحاقة,69,33,انه كان لا يؤمن بالله العظيم
5356,الحاقة,69,34,ولا يحض على طعام المسكين
5357,الحاقة,69,35,فليس له اليوم هاهنا حميم
5358,الحاقة,69,36,ولا طعام الا من غسلين
5359,الحاقة,69,37,لا ياكله الا الخاطئون
5360,الحاقة,69,38,فلا اقسم بما تبصرون
5361,الحاقة,69,39,وما لا تبصرون
5362,الحاقة,69,40,انه لقول رسول كريم
5363,الحاقة,69,41,وما هو بقول شاعر قليلا ما تؤمنون
5364,الحاقة,69,42,ولا بقول كاهن قليلا ما تذكرون
5365,الحاقة,69,43,تنزيل من رب العالمين
5366,الحاقة,69,44,ولو تقول علينا بعض الاقاويل
5367,الحاقة,69,45,لاخذنا منه باليمين
5368,الحاقة,69,46,ثم لقطعنا منه الوتين
5369,الحاقة,69,47,فما منكم من احد عنه حاجزين
5370,الحاقة,69,48,وانه لتذكره للمتقين
5371,الحاقة,69,49,وانا لنعلم ان منكم مكذبين
5372,الحاقة,69,50,وانه لحسره على الكافرين
5373,الحاقة,69,51,وانه لحق اليقين
5374,الحاقة,69,52,فسبح باسم ربك العظيم
5375,المعارج,70,1,بسم الله الرحمن الرحيم سال سائل بعذاب واقع
5376,المعارج,70,2,للكافرين ليس له دافع
5377,المعارج,70,3,من الله ذي المعارج
5378,المعارج,70,4,تعرج الملائكه والروح اليه في يوم كان مقداره خمسين الف سنه
5379,المعارج,70,5,فاصبر صبرا جميلا
5380,المعارج,70,6,انهم يرونه بعيدا
5381,المعارج,70,7,ونراه قريبا
5382,المعارج,70,8,يوم تكون السماء كالمهل
5383,المعارج,70,9,وتكون الجبال كالعهن
5384,المعارج,70,10,ولا يسال حميم حميما
5385,المعارج,70,11,يبصرونهم يود المجرم لو يفتدي من عذاب يومئذ ببنيه
5386,المعارج,70,12,وصاحبته واخيه
5387,المعارج,70,13,وفصيلته التي تؤويه
5388,المعارج,70,14,ومن في الارض جميعا ثم ينجيه
5389,المعارج,70,15,كلا انها لظى
5390,المعارج,70,16,نزاعه للشوى
5391,المعارج,70,17,تدعو من ادبر وتولى
5392,المعارج,70,18,وجمع فاوعى
5393,المعارج,70,19,ان الانسان خلق هلوعا
5394,المعارج,70,20,اذا مسه الشر جزوعا
5395,المعارج,70,21,واذا مسه الخير منوعا
5396,المعارج,70,22,الا المصلين
5397,المعارج,70,23,الذين هم على صلاتهم دائمون
5398,المعارج,70,24,والذين في اموالهم حق معلوم
5399,المعارج,70,25,للسائل والمحروم
5400,المعارج,70,26,والذين يصدقون بيوم الدين
5401,المعارج,70,27,والذين هم من عذاب ربهم مشفقون
5402,المعارج,70,28,ان عذاب ربهم غير مامون
5403,المعارج,70,29,والذين هم لفروجهم حافظون
5404,المعارج,70,30,الا على ازواجهم او ما ملكت ايمانهم فانهم غير ملومين
5405,المعارج,70,31,فمن ابتغى وراء ذلك فاولئك هم العادون
5406,المعارج,70,32,والذين هم لاماناتهم وعهدهم راعون
5407,المعارج,70,33,والذين هم بشهاداتهم قائمون
5408,المعارج,70,34,والذين هم على صلاتهم يحافظون
5409,المعارج,70,35,اولئك في جنات مكرمون
5410,المعارج,70,36,فمال الذين كفروا قبلك مهطعين
5411,المعارج,70,37,عن اليمين وعن الشمال عزين
5412,المعارج,70,38,ايطمع كل امرئ منهم ان يدخل جنه نعيم
5413,المعارج,70,39,كلا انا خلقناهم مما يعلمون
5414,المعارج,70,40,فلا اقسم برب المشارق والمغارب انا لقادرون
5415,المعارج,70,41,على ان نبدل خيرا منهم وما نحن بمسبوقين
5416,المعارج,70,42,فذرهم يخوضوا ويلعبوا حتى يلاقوا يومهم الذي يوعدون
5417,المعارج,70,43,يوم يخرجون من الاجداث سراعا كانهم الى نصب يوفضون
5418,المعارج,70,44,خاشعه ابصارهم ترهقهم ذله ذلك اليوم الذي كانوا يوعدون
5419,نوح,71,1,بسم الله الرحمن الرحيم انا ارسلنا نوحا الى قومه ان انذر قومك من قبل ان ياتيهم عذاب اليم
5420,نوح,71,2,قال يا قوم اني لكم نذير مبين
5421,نوح,71,3,ان اعبدوا الله واتقوه واطيعون
5422,نوح,71,4,يغفر لكم من ذنوبكم ويؤخركم الى اجل مسمى ان اجل الله اذا جاء لا يؤخر لو كنتم تعلمون
5423,نوح,71,5,قال رب اني دعوت قومي ليلا ونهارا
5424,نوح,71,6,فلم يزدهم دعائي الا فرارا
5425,نوح,71,7,واني كلما دعوتهم لتغفر لهم جعلوا اصابعهم في اذانهم واستغشوا ثيابهم واصروا واستكبروا استكبارا
5426,نوح,71,8,ثم اني دعوتهم جهارا
5427,نوح,71,9,ثم اني اعلنت لهم واسررت لهم اسرارا
5428,نوح,71,10,فقلت استغفروا ربكم انه كان غفارا
5429,نوح,71,11,يرسل السماء عليكم مدرارا
5430,نوح,71,12,ويمددكم باموال وبنين ويجعل لكم جنات ويجعل لكم انهارا
5431,نوح,71,13,ما لكم لا ترجون لله وقارا
5432,نوح,71,14,وقد خلقكم اطوارا
5433,نوح,71,15,الم تروا كيف خلق الله سبع سماوات طباقا
5434,نوح,71,16,وجعل القمر فيهن نورا وجعل الشمس سراجا
5435,نوح,71,17,والله انبتكم من الارض نباتا
5436,نوح,71,18,ثم يعيدكم فيها ويخرجكم اخراجا
5437,نوح,71,19,والله جعل لكم الارض بساطا
5438,نوح,71,20,لتسلكوا منها سبلا فجاجا
5439,نوح,71,21,قال نوح رب انهم عصوني واتبعوا من لم يزده ماله وولده الا خسارا
5440,نوح,71,22,ومكروا مكرا كبارا
5441,نوح,71,23,وقالوا لا تذرن الهتكم ولا تذرن ودا ولا سواعا ولا يغوث ويعوق ونسرا
5442,نوح,71,24,وقد اضلوا كثيرا ولا تزد الظالمين الا ضلالا
5443,نوح,71,25,مما خطيئاتهم اغرقوا فادخلوا نارا فلم يجدوا لهم من دون الله انصارا
5444,نوح,71,26,وقال نوح رب لا تذر على الارض من الكافرين ديارا
5445,نوح,71,27,انك ان تذرهم يضلوا عبادك ولا يلدوا الا فاجرا كفارا
5446,نوح,71,28,رب اغفر لي ولوالدي ولمن دخل بيتي مؤمنا وللمؤمنين والمؤمنات ولا تزد الظالمين الا تبارا
5447,الجن,72,1,بسم الله الرحمن الرحيم قل اوحي الي انه استمع نفر من الجن فقالوا انا سمعنا قرانا عجبا
5448,الجن,72,2,يهدي الى الرشد فامنا به ولن نشرك بربنا احدا
5449,الجن,72,3,وانه تعالى جد ربنا ما اتخذ صاحبه ولا ولدا
5450,الجن,72,4,وانه كان يقول سفيهنا على الله شططا
5451,الجن,72,5,وانا ظننا ان لن تقول الانس والجن على الله كذبا
5452,الجن,72,6,وانه كان رجال من الانس يعوذون برجال من الجن فزادوهم رهقا
5453,الجن,72,7,وانهم ظنوا كما ظننتم ان لن يبعث الله احدا
5454,الجن,72,8,وانا لمسنا السماء فوجدناها ملئت حرسا شديدا وشهبا
5455,الجن,72,9,وانا كنا نقعد منها مقاعد للسمع فمن يستمع الان يجد له شهابا رصدا
5456,الجن,72,10,وانا لا ندري اشر اريد بمن في الارض ام اراد بهم ربهم رشدا
5457,الجن,72,11,وانا منا الصالحون ومنا دون ذلك كنا طرائق قددا
5458,الجن,72,12,وانا ظننا ان لن نعجز الله في الارض ولن نعجزه هربا
5459,الجن,72,13,وانا لما سمعنا الهدى امنا به فمن يؤمن بربه فلا يخاف بخسا ولا رهقا
5460,الجن,72,14,وانا منا المسلمون ومنا القاسطون فمن اسلم فاولئك تحروا رشدا
5461,الجن,72,15,واما القاسطون فكانوا لجهنم حطبا
5462,الجن,72,16,وان لو استقاموا على الطريقه لاسقيناهم ماء غدقا
5463,الجن,72,17,لنفتنهم فيه ومن يعرض عن ذكر ربه يسلكه عذابا صعدا
5464,الجن,72,18,وان المساجد لله فلا تدعوا مع الله احدا
5465,الجن,72,19,وانه لما قام عبد الله يدعوه كادوا يكونون عليه لبدا
5466,الجن,72,20,قل انما ادعو ربي ولا اشرك به احدا
5467,الجن,72,21,قل اني لا املك لكم ضرا ولا رشدا
5468,الجن,72,22,قل اني لن يجيرني من الله احد ولن اجد من دونه ملتحدا
5469,الجن,72,23,الا بلاغا من الله ورسالاته ومن يعص الله ورسوله فان له نار جهنم خالدين فيها ابدا
5470,الجن,72,24,حتى اذا راوا ما يوعدون فسيعلمون من اضعف ناصرا واقل عددا
5471,الجن,72,25,قل ان ادري اقريب ما توعدون ام يجعل له ربي امدا
5472,الجن,72,26,عالم الغيب فلا يظهر على غيبه احدا
5473,الجن,72,27,الا من ارتضى من رسول فانه يسلك من بين يديه ومن خلفه رصدا
5474,الجن,72,28,ليعلم ان قد ابلغوا رسالات ربهم واحاط بما لديهم واحصى كل شيء عددا
5475,المزمل,73,1,بسم الله الرحمن الرحيم يا ايها المزمل
5476,المزمل,73,2,قم الليل الا قليلا
5477,المزمل,73,3,نصفه او انقص منه قليلا
5478,المزمل,73,4,او زد عليه ورتل القران ترتيلا
5479,المزمل,73,5,انا سنلقي عليك قولا ثقيلا
5480,المزمل,73,6,ان ناشئه الليل هي اشد وطئا واقوم قيلا
5481,المزمل,73,7,ان لك في النهار سبحا طويلا
5482,المزمل,73,8,واذكر اسم ربك وتبتل اليه تبتيلا
5483,المزمل,73,9,رب المشرق والمغرب لا اله الا هو فاتخذه وكيلا
5484,المزمل,73,10,واصبر على ما يقولون واهجرهم هجرا جميلا
5485,المزمل,73,11,وذرني والمكذبين اولي النعمه ومهلهم قليلا
5486,المزمل,73,12,ان لدينا انكالا وجحيما
5487,المزمل,73,13,وطعاما ذا غصه وعذابا اليما
5488,المزمل,73,14,يوم ترجف الارض والجبال وكانت الجبال كثيبا مهيلا
5489,المزمل,73,15,انا ارسلنا اليكم رسولا شاهدا عليكم كما ارسلنا الى فرعون رسولا
5490,المزمل,73,16,فعصى فرعون الرسول فاخذناه اخذا وبيلا
5491,المزمل,73,17,فكيف تتقون ان كفرتم يوما يجعل الولدان شيبا
5492,المزمل,73,18,السماء منفطر به كان وعده مفعولا
5493,المزمل,73,19,ان هذه تذكره فمن شاء اتخذ الى ربه سبيلا
5494,المزمل,73,20,ان ربك يعلم انك تقوم ادنى من ثلثي الليل ونصفه وثلثه وطائفه من الذين معك والله يقدر الليل والنهار علم ان لن تحصوه فتاب عليكم فاقرءوا ما تيسر من القران علم ان سيكون منكم مرضى واخرون يضربون في الارض يبتغون من فضل الله واخرون يقاتلون في سبيل الله فاقرءوا ما تيسر منه واقيموا الصلاه واتوا الزكاه واقرضوا الله قرضا حسنا وما تقدموا لانفسكم من خير تجدوه عند الله هو خيرا واعظم اجرا واستغفروا الله ان الله غفور رحيم
5495,المدثر,74,1,بسم الله الرحمن الرحيم يا ايها المدثر
5496,المدثر,74,2,قم فانذر
5497,المدثر,74,3,وربك فكبر
5498,المدثر,74,4,وثيابك فطهر
5499,المدثر,74,5,والرجز فاهجر
5500,المدثر,74,6,ولا تمنن تستكثر
5501,المدثر,74,7,ولربك فاصبر
5502,المدثر,74,8,فاذا نقر في الناقور
5503,المدثر,74,9,فذلك يومئذ يوم عسير
5504,المدثر,74,10,على الكافرين غير يسير
5505,المدثر,74,11,ذرني ومن خلقت وحيدا
5506,المدثر,74,12,وجعلت له مالا ممدودا
5507,المدثر,74,13,وبنين شهودا
5508,المدثر,74,14,ومهدت له تمهيدا
5509,المدثر,74,15,ثم يطمع ان ازيد
5510,المدثر,74,16,كلا انه كان لاياتنا عنيدا
5511,المدثر,74,17,سارهقه صعودا
5512,المدثر,74,18,انه فكر وقدر
5513,المدثر,74,19,فقتل كيف قدر
5514,المدثر,74,20,ثم قتل كيف قدر
5515,المدثر,74,21,ثم نظر
5516,المدثر,74,22,ثم عبس وبسر
5517,المدثر,74,23,ثم ادبر واستكبر
5518,المدثر,74,24,فقال ان هذا الا سحر يؤثر
5519,المدثر,74,25,ان هذا الا قول البشر
5520,المدثر,74,26,ساصليه سقر
5521,المدثر,74,27,وما ادراك ما سقر
5522,المدثر,74,28,لا تبقي ولا تذر
5523,المدثر,74,29,لواحه للبشر
5524,المدثر,74,30,عليها تسعه عشر
5525,المدثر,74,31,وما جعلنا اصحاب النار الا ملائكه وما جعلنا عدتهم الا فتنه للذين كفروا ليستيقن الذين اوتوا الكتاب ويزداد الذين امنوا ايمانا ولا يرتاب الذين اوتوا الكتاب والمؤمنون وليقول الذين في قلوبهم مرض والكافرون ماذا اراد الله بهذا مثلا كذلك يضل الله من يشاء ويهدي من يشاء وما يعلم جنود ربك الا هو وما هي الا ذكرى للبشر
5526,المدثر,74,32,كلا والقمر
5527,المدثر,74,33,والليل اذ ادبر
5528,المدثر,74,34,والصبح اذا اسفر
5529,المدثر,74,35,انها لاحدى الكبر
5530,المدثر,74,36,نذيرا للبشر
5531,المدثر,74,37,لمن شاء منكم ان يتقدم او يتاخر
5532,المدثر,74,38,كل نفس بما كسبت رهينه
5533,المدثر,74,39,الا اصحاب اليمين
5534,المدثر,74,40,في جنات يتساءلون
5535,المدثر,74,41,عن المجرمين
5536,المدثر,74,42,ما سلككم في سقر
5537,المدثر,74,43,قالوا لم نك من المصلين
5538,المدثر,74,44,ولم نك نطعم المسكين
5539,المدثر,74,45,وكنا نخوض مع الخائضين
5540,المدثر,74,46,وكنا نكذب بيوم الدين
5541,المدثر,74,47,حتى اتانا اليقين
5542,المدثر,74,48,فما تنفعهم شفاعه الشافعين
5543,المدثر,74,49,فما لهم عن التذكره معرضين
5544,المدثر,74,50,كانهم حمر مستنفره
5545,المدثر,74,51,فرت من قسوره
5546,المدثر,74,52,بل يريد كل امرئ منهم ان يؤتى صحفا منشره
5547,المدثر,74,53,كلا بل لا يخافون الاخره
5548,المدثر,74,54,كلا انه تذكره
5549,المدثر,74,55,فمن شاء ذكره
5550,المدثر,74,56,وما يذكرون الا ان يشاء الله هو اهل التقوى واهل المغفره
5551,القيامة,75,1,بسم الله الرحمن الرحيم لا اقسم بيوم القيامه
5552,القيامة,75,2,ولا اقسم بالنفس اللوامه
5553,القيامة,75,3,ايحسب الانسان الن نجمع عظامه
5554,القيامة,75,4,بلى قادرين على ان نسوي بنانه
5555,القيامة,75,5,بل يريد الانسان ليفجر امامه
5556,القيامة,75,6,يسال ايان يوم القيامه
5557,القيامة,75,7,فاذا برق البصر
5558,القيامة,75,8,وخسف القمر
5559,القيامة,75,9,وجمع الشمس والقمر
5560,القيامة,75,10,يقول الانسان يومئذ اين المفر
5561,القيامة,75,11,كلا لا وزر
5562,القيامة,75,12,الى ربك يومئذ المستقر
5563,القيامة,75,13,ينبا الانسان يومئذ بما قدم واخر
5564,القيامة,75,14,بل الانسان على نفسه بصيره
5565,القيامة,75,15,ولو القى معاذيره
5566,القيامة,75,16,لا تحرك به لسانك لتعجل به
5567,القيامة,75,17,ان علينا جمعه وقرانه
5568,القيامة,75,18,فاذا قراناه فاتبع قرانه
5569,القيامة,75,19,ثم ان علينا بيانه
5570,القيامة,75,20,كلا بل تحبون العاجله
5571,القيامة,75,21,وتذرون الاخره
5572,القيامة,75,22,وجوه يومئذ ناضره
5573,القيامة,75,23,الى ربها ناظره
5574,القيامة,75,24,ووجوه يومئذ باسره
5575,القيامة,75,25,تظن ان يفعل بها فاقره
5576,القيامة,75,26,كلا اذا بلغت التراقي
5577,القيامة,75,27,وقيل من راق
5578,القيامة,75,28,وظن انه الفراق
5579,القيامة,75,29,والتفت الساق بالساق
5580,القيامة,75,30,الى ربك يومئذ المساق
5581,القيامة,75,31,فلا صدق ولا صلى
5582,القيامة,75,32,ولكن كذب وتولى
5583,القيامة,75,33,ثم ذهب الى اهله يتمطى
5584,القيامة,75,34,اولى لك فاولى
